DistOd;TypeObject;Object_Code;ObjectName;Object_Code_T;Marker;Length;Width;Depth_min;Depth_max;OrientTD;OrientBD;MPoint_Orient;MPoint_Dist;Type_Def;DistML;DistMR;DistStL;DistStR;LinkStL;LinkStR;LinkML;LinkMR;Comments;Latitude;Longtitude;Altitude
84265300;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84265350;4;0;;ѕродольный шов;Ћќ∆№;;;;;8,54;;;;;;;;;;;;;;;;
84276540;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84276590;4;0;;ѕродольный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
84288010;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84288060;4;0;;ѕродольный шов;Ћќ∆№;;;;;4,17;;;;;;;;;;;;;;;;
84299240;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84299290;4;0;;ѕродольный шов;Ћќ∆№;;;;;11,41;;;;;;;;;;;;;;;;
84310580;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84310630;4;0;;ѕродольный шов;Ћќ∆№;;;;;2,23;;;;;;;;;;;;;;;;
84322040;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84322090;4;0;;ѕродольный шов;Ћќ∆№;;;;;1,42;;;;;;;;;;;;;;;;
84333490;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84333540;4;0;;ѕродольный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
84344660;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84344710;4;0;;ѕродольный шов;Ћќ∆№;;;;;6,24;;;;;;;;;;;;;;;;
84356330;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84356380;4;0;;ѕродольный шов;Ћќ∆№;;;;;2,06;;;;;;;;;;;;;;;;
84367690;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
84367740;4;0;;ѕродольный шов;Ћќ∆№;;;;;7,12;;;;;;;;;;;;;;;;
84379140;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
